user_id,timestamp,ip,known_location,declared_city,declared_region,declared_country,timezone_offset,user_agent,device_type,network_type,asn,vpn_flag,proxy_flag,hosting_flag,ip_reputation,is_new_device,country_change,distance_from_prev_km,time_since_prev_min,travel_speed_kmh,timezone_mismatch,scenario_type,expected_result
u004,2026-05-20 14:08:00,181.50.10.53,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1771.0,0.0,0,habitual,bajo
u004,2026-05-21 18:19:00,181.50.10.130,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,502.4,1799.0,16.8,0,habitual,bajo
u004,2026-05-21 22:47:00,200.13.22.201,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,mobile,mobile,AS3352,0,0,0,low,1,0,0.0,268.0,0.0,0,ambiguous,medio
u004,2026-05-22 10:22:00,181.50.10.51,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,1,0,0.0,695.0,0.0,0,habitual,bajo
u004,2026-05-23 10:37:00,181.50.10.37,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,7090.7,-658.0,0.0,0,habitual,bajo
u004,2026-05-23 21:35:00,181.50.10.138,Madrid,Miami,Florida,United States,-05:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,7090.7,2113.0,201.3,1,legit_unusual,medio
u004,2026-05-24 16:32:00,181.50.10.194,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1795.0,0.0,0,habitual,bajo
u004,2026-05-25 14:48:00,181.50.10.181,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,-124.0,0.0,0,habitual,bajo
u004,2026-05-25 16:52:00,181.50.10.122,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1460.0,0.0,0,habitual,bajo
u004,2026-05-26 16:37:00,181.50.10.37,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1549.0,0.0,0,habitual,bajo
u004,2026-05-26 19:27:00,190.85.77.118,Madrid,Barcelona,Cataluna,Spain,+01:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,0,505.1,170.0,178.3,0,legit_unusual,medio
u004,2026-05-27 08:51:00,181.50.10.149,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,505.1,804.0,37.7,0,habitual,bajo
u004,2026-05-27 18:26:00,181.50.10.146,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,575.0,0.0,0,habitual,bajo
u004,2026-05-28 09:09:00,181.50.10.182,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,883.0,0.0,0,habitual,bajo
u004,2026-05-28 12:48:00,190.85.77.145,Madrid,Seville,Andalusia,Spain,+01:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,0,390.2,219.0,106.9,0,legit_unusual,medio
u004,2026-05-29 09:10:00,181.50.10.6,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,-20.0,0.0,0,habitual,bajo
u004,2026-05-29 09:30:00,181.50.10.162,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,390.2,1242.0,18.9,0,habitual,bajo
u004,2026-05-30 09:32:00,190.85.77.77,Madrid,Jakarta,Jakarta,Indonesia,+07:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,1,12189.2,-68.0,0.0,1,legit_unusual,medio
u004,2026-05-30 10:40:00,181.50.10.59,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1530.0,0.0,0,habitual,bajo
u004,2026-05-31 07:35:00,190.85.77.177,Madrid,Lisbon,Lisbon,Portugal,+00:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,1,502.4,-672.0,0.0,1,legit_unusual,medio
u004,2026-05-31 18:47:00,181.50.10.62,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,12189.2,1995.0,366.6,0,habitual,bajo
u004,2026-06-01 10:06:00,181.50.10.240,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,390.2,-117.0,0.0,0,habitual,bajo
u004,2026-06-01 12:03:00,190.85.77.209,Madrid,Seville,Andalusia,Spain,+01:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,1,313.5,1708.0,11.0,0,legit_unusual,medio
u004,2026-06-02 16:49:00,181.50.10.150,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1843.0,0.0,0,habitual,bajo
u004,2026-06-03 08:30:00,181.50.10.233,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,302.6,-676.0,0.0,0,habitual,bajo
u004,2026-06-03 19:46:00,190.85.77.233,Madrid,Valencia,Valencian Community,Spain,+01:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,0,302.6,1617.0,11.2,0,legit_unusual,medio
u004,2026-06-04 14:43:00,181.50.10.27,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1813.0,0.0,0,habitual,bajo
u004,2026-06-04 15:03:00,103.87.68.137,Madrid,Sao Paulo,Sao Paulo,Brazil,-03:00,Chrome MacOS,desktop,tor,AS9009,0,1,0,high,1,1,8385.5,20.0,25156.5,1,suspicious,alto
u004,2026-06-05 10:09:00,181.50.10.39,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,1,1,8385.5,1146.0,439.0,0,habitual,bajo
u004,2026-06-05 12:13:00,181.50.10.170,Madrid,Santiago,Santiago Metropolitan,Chile,-04:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,10702.1,124.0,5178.4,1,legit_unusual,medio
u004,2026-06-06 16:40:00,181.50.10.177,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,10702.1,1707.0,376.2,0,habitual,bajo
u004,2026-06-06 18:42:00,181.50.10.50,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,122.0,0.0,0,habitual,bajo
u004,2026-06-07 09:20:00,181.50.10.181,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,878.0,0.0,0,habitual,bajo
u004,2026-06-07 16:47:00,181.50.10.47,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,447.0,0.0,0,habitual,bajo
u004,2026-06-08 14:16:00,181.50.10.7,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1289.0,0.0,0,habitual,bajo
u004,2026-06-08 20:05:00,181.50.10.20,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,349.0,0.0,0,habitual,bajo
u004,2026-06-08 20:25:00,185.220.101.105,Madrid,Miami,Florida,United States,-05:00,Chrome MacOS,laptop,proxy,AS9009,0,1,0,high,0,1,7090.7,20.0,21272.1,1,suspicious,alto
u004,2026-06-09 09:33:00,181.50.10.39,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,7090.7,788.0,539.9,0,habitual,bajo
u004,2026-06-10 21:07:00,181.50.10.9,Madrid,Valencia,Valencian Community,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,302.6,2134.0,8.5,0,legit_unusual,medio
u005,2026-05-02 18:44:00,200.13.22.188,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,0.0,0.0,0,habitual,bajo
u005,2026-05-02 20:55:00,200.13.22.148,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,131.0,0.0,0,habitual,bajo
u005,2026-05-03 16:07:00,200.13.22.184,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-142.0,0.0,0,habitual,bajo
u005,2026-05-03 18:29:00,200.13.22.106,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1294.0,0.0,0,habitual,bajo
u005,2026-05-04 06:06:00,200.13.22.214,Barcelona,Seville,Andalusia,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,839.0,59.3,0,ambiguous,medio
u005,2026-05-04 16:19:00,200.13.22.99,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,613.0,81.2,0,habitual,bajo
u005,2026-05-05 14:04:00,200.13.22.103,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-408.0,0.0,0,habitual,bajo
u005,2026-05-05 20:52:00,200.13.22.11,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1713.0,0.0,0,habitual,bajo
u005,2026-05-06 16:06:00,200.13.22.46,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,-358.0,0.0,0,habitual,bajo
u005,2026-05-06 22:04:00,200.13.22.233,Barcelona,Seville,Andalusia,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,1920.0,25.9,0,ambiguous,medio
u005,2026-05-07 08:15:00,200.13.22.99,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,969.0,0.0,0,habitual,bajo
u005,2026-05-08 07:44:00,190.85.77.130,Barcelona,Valencia,Valencian Community,Spain,+01:00,Chrome Android,mobile,corporate,AS12479,0,0,0,medium,0,0,303.1,-114.0,0.0,0,legit_unusual,medio
u005,2026-05-08 09:38:00,200.13.22.94,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1523.0,0.0,0,habitual,bajo
u005,2026-05-09 14:58:00,200.13.22.203,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-70.0,0.0,0,habitual,bajo
u005,2026-05-09 16:08:00,200.13.22.49,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,303.1,1944.0,9.4,0,habitual,bajo
u005,2026-05-10 14:13:00,200.13.22.233,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-34.0,0.0,0,habitual,bajo
u005,2026-05-10 14:47:00,200.13.22.11,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1429.0,0.0,0,habitual,bajo
u005,2026-05-11 09:52:00,190.85.77.132,Barcelona,Valencia,Valencian Community,Spain,+01:00,Chrome Android,mobile,corporate,AS12479,0,0,0,medium,0,0,303.1,1179.0,15.4,0,legit_unusual,medio
u005,2026-05-11 14:33:00,200.13.22.149,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,303.1,281.0,64.7,0,habitual,bajo
u005,2026-05-12 02:43:00,185.220.101.229,Barcelona,Jakarta,Jakarta,Indonesia,+07:00,Chrome Android,laptop,proxy,AS16276,0,1,0,high,1,1,11686.3,-485.0,0.0,1,suspicious,alto
u005,2026-05-12 10:48:00,200.13.22.93,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1215.0,0.0,0,habitual,bajo
u005,2026-05-13 14:22:00,200.13.22.69,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,1,1,11686.3,2139.0,327.8,0,habitual,bajo
u005,2026-05-13 16:08:00,200.13.22.44,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,106.0,0.0,0,habitual,bajo
u005,2026-05-14 07:56:00,200.13.22.81,Barcelona,Valencia,Valencian Community,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,303.1,948.0,19.2,0,legit_unusual,medio
u005,2026-05-14 08:11:00,45.155.205.172,Barcelona,Sao Paulo,Sao Paulo,Brazil,-03:00,Chrome Android,mobile,vpn,AS16276,1,0,0,medium,0,1,8494.9,15.0,33979.6,1,suspicious,alto
u005,2026-05-15 18:11:00,200.13.22.44,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,1,8797.9,2040.0,258.8,0,habitual,bajo
u005,2026-05-16 06:22:00,200.13.22.109,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,laptop,mobile,AS12479,0,0,0,low,1,0,0.0,731.0,0.0,0,ambiguous,medio
u005,2026-05-16 14:00:00,200.13.22.13,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,1,0,0.0,458.0,0.0,0,habitual,bajo
u005,2026-05-17 14:30:00,200.13.22.197,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1470.0,0.0,0,habitual,bajo
u005,2026-05-17 16:07:00,200.13.22.70,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,97.0,0.0,0,habitual,bajo
u005,2026-05-18 06:53:00,190.85.77.40,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,corporate,AS12479,0,0,0,medium,0,0,0.0,886.0,0.0,0,ambiguous,medio
u005,2026-05-18 16:57:00,200.13.22.141,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,604.0,0.0,0,habitual,bajo
u005,2026-05-19 08:07:00,200.13.22.144,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-121.0,0.0,0,habitual,bajo
u005,2026-05-19 10:08:00,200.13.22.49,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1031.0,0.0,0,habitual,bajo
u005,2026-05-20 10:11:00,200.13.22.105,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1564.0,0.0,0,habitual,bajo
u005,2026-05-20 16:25:00,200.13.22.163,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,374.0,0.0,0,habitual,bajo
u005,2026-05-21 08:17:00,200.13.22.20,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,952.0,0.0,0,habitual,bajo
u005,2026-05-21 20:15:00,200.13.22.86,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,718.0,0.0,0,habitual,bajo
u005,2026-05-22 10:25:00,200.13.22.128,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,850.0,0.0,0,habitual,bajo
u005,2026-05-22 14:43:00,200.13.22.15,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,258.0,0.0,0,habitual,bajo
u005,2026-05-23 10:48:00,200.13.22.82,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1205.0,0.0,0,habitual,bajo
u005,2026-05-23 18:35:00,200.13.22.111,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,467.0,0.0,0,habitual,bajo
u005,2026-05-24 14:03:00,200.13.22.168,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-263.0,0.0,0,habitual,bajo
u005,2026-05-24 18:26:00,200.13.22.215,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1431.0,0.0,0,habitual,bajo
u005,2026-05-25 16:48:00,200.13.22.11,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1605.0,0.0,0,habitual,bajo
u005,2026-05-26 09:38:00,200.13.22.126,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1010.0,0.0,0,habitual,bajo
u005,2026-05-26 20:03:00,200.13.22.52,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,625.0,0.0,0,habitual,bajo
u005,2026-05-27 09:21:00,200.13.22.116,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,798.0,0.0,0,habitual,bajo
u005,2026-05-27 10:32:00,200.13.22.213,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,71.0,0.0,0,habitual,bajo
u005,2026-05-28 14:22:00,200.13.22.57,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-370.0,0.0,0,habitual,bajo
u005,2026-05-28 14:37:00,185.220.101.133,Barcelona,Amsterdam,North Holland,Netherlands,+01:00,Tor Browser,laptop,proxy,AS9009,0,1,0,high,1,1,1238.3,15.0,4953.2,0,suspicious,alto
u005,2026-05-28 20:32:00,200.13.22.129,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,2040.0,0.0,0,habitual,bajo
u005,2026-05-30 09:39:00,200.13.22.19,Barcelona,Seville,Andalusia,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,1,1,1868.7,2582.0,43.4,0,legit_unusual,medio
u005,2026-05-31 08:27:00,200.13.22.236,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,1368.0,36.4,0,habitual,bajo
u005,2026-06-01 08:51:00,200.13.22.195,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1464.0,0.0,0,habitual,bajo
u005,2026-06-01 09:57:00,200.13.22.70,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,66.0,0.0,0,habitual,bajo
u005,2026-06-02 09:21:00,200.13.22.122,Barcelona,Seville,Andalusia,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,1404.0,35.4,0,legit_unusual,medio
u005,2026-06-02 18:14:00,200.13.22.115,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,533.0,93.3,0,habitual,bajo
u005,2026-06-03 08:39:00,200.13.22.223,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,865.0,0.0,0,habitual,bajo
u005,2026-06-03 22:34:00,200.13.22.71,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,835.0,0.0,0,ambiguous,medio
u005,2026-06-04 16:06:00,200.13.22.10,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-131.0,0.0,0,habitual,bajo
u005,2026-06-04 18:17:00,200.13.22.68,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1183.0,0.0,0,habitual,bajo
u005,2026-06-05 14:13:00,200.13.22.199,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-154.0,0.0,0,habitual,bajo
u005,2026-06-05 16:47:00,200.13.22.207,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1481.0,0.0,0,habitual,bajo
u005,2026-06-06 08:18:00,200.13.22.143,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1085.0,0.0,0,habitual,bajo
u005,2026-06-06 18:01:00,200.13.22.190,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,583.0,0.0,0,habitual,bajo
u005,2026-06-07 14:52:00,200.13.22.82,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,-268.0,0.0,0,habitual,bajo
u005,2026-06-07 19:20:00,200.13.22.96,Barcelona,Seville,Andalusia,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,829.2,1519.0,32.8,0,legit_unusual,medio
u005,2026-06-08 14:58:00,200.13.22.48,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1446.0,0.0,0,habitual,bajo
u005,2026-06-08 19:38:00,200.13.22.96,Barcelona,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,505.1,280.0,108.2,0,legit_unusual,medio
u005,2026-06-09 09:42:00,200.13.22.141,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,-673.0,0.0,0,habitual,bajo
u005,2026-06-09 20:55:00,200.13.22.210,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,505.1,1517.0,20.0,0,habitual,bajo
u005,2026-06-10 10:37:00,200.13.22.104,Barcelona,Barcelona,Cataluna,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,0.0,1495.0,0.0,0,habitual,bajo
u005,2026-06-10 19:45:00,200.13.22.113,Barcelona,Valencia,Valencian Community,Spain,+01:00,Chrome Android,mobile,mobile,AS12479,0,0,0,low,0,0,303.1,548.0,33.2,0,legit_unusual,medio
u006,2026-05-02 14:36:00,190.85.77.129,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,-342.0,0.0,0,habitual,bajo
u006,2026-05-02 20:18:00,190.85.77.85,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,0.0,0.0,0,habitual,bajo
u006,2026-05-03 10:45:00,190.85.77.32,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,1209.0,0.0,0,habitual,bajo
u006,2026-05-04 21:00:00,190.85.77.104,Mexico City,Seville,Andalusia,Spain,+01:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,1,8978.2,2055.0,262.1,1,legit_unusual,medio
u006,2026-05-05 18:41:00,190.85.77.187,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,1,8978.2,1301.0,414.1,0,habitual,bajo
u006,2026-05-06 10:01:00,190.85.77.116,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,920.0,0.0,0,habitual,bajo
u006,2026-05-07 09:56:00,190.85.77.104,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,1435.0,0.0,0,habitual,bajo
u006,2026-05-07 12:22:00,190.85.77.181,Mexico City,Sao Paulo,Sao Paulo,Brazil,-03:00,Firefox Windows,laptop,corporate,AS8151,0,0,0,medium,1,1,7431.9,146.0,3054.2,1,legit_unusual,medio
u006,2026-05-08 19:56:00,190.85.77.57,Mexico City,Lima,Lima,Peru,-05:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,1,4255.1,-61.0,0.0,1,legit_unusual,medio
u006,2026-05-08 20:57:00,190.85.77.166,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,1,1,7431.9,1955.0,228.1,0,habitual,bajo
u006,2026-05-09 09:16:00,190.85.77.173,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,1,4255.1,800.0,319.1,0,habitual,bajo
u006,2026-05-09 10:41:00,190.85.77.230,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,85.0,0.0,0,habitual,bajo
u006,2026-05-10 08:09:00,190.85.77.163,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,-165.0,0.0,0,habitual,bajo
u006,2026-05-10 10:54:00,190.85.77.15,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,1453.0,0.0,0,habitual,bajo
u006,2026-05-11 09:30:00,190.85.77.234,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,1521.0,0.0,0,habitual,bajo
u006,2026-05-11 16:23:00,190.85.77.97,Mexico City,Mexico City,CDMX,Mexico,-06:00,Firefox Windows,desktop,corporate,AS8151,0,0,0,medium,0,0,0.0,413.0,0.0,0,habitual,bajo
