user_id,timestamp,ip,known_location,declared_city,declared_region,declared_country,timezone_offset,user_agent,device_type,network_type,asn,is_proxy,is_vpn,is_hosting,ip_reputation,is_new_device,country_change,distance_from_prev_km,time_since_prev_min,travel_speed_kmh,timezone_mismatch,scenario_type,expected_result
u012,2026-05-08T17:23:00,181.49.84.102,Barranquilla,Bucaramanga,Santander,Colombia,-05:00,Safari iOS,desktop,mobile,AS14080,0,0,0,low,1,0,334.7,1159.0,17.3,0,legit_unusual,medio
u012,2026-05-09T09:54:00,181.54.22.101,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS19429,0,0,0,low,0,0,6.1,991.0,0.4,0,habitual,bajo
u012,2026-05-09T11:04:00,104.244.184.226,Barranquilla,Amsterdam,North Holland,Netherlands,+02:00,Unknown Bot,mobile,vpn,AS14061,0,1,0,medium,1,1,3980.8,178.0,1341.8,1,suspicious,alto
u012,2026-05-10T03:33:00,181.59.84.192,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS27831,0,0,0,low,0,0,7.5,989.0,0.5,0,habitual,bajo
u012,2026-05-11T08:28:00,181.59.76.72,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,residential,AS10620,0,0,0,low,0,0,3.5,1735.0,0.1,0,habitual,bajo
u012,2026-05-12T10:33:00,181.50.25.42,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS14080,0,0,0,low,0,0,2.2,1565.0,0.1,0,habitual,bajo
u012,2026-05-13T14:54:00,181.48.79.211,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS27831,0,0,0,low,0,0,3.5,1701.0,0.1,0,habitual,bajo
u012,2026-05-14T08:20:00,181.52.136.142,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS27831,0,0,0,low,0,0,0.3,1046.0,0.0,0,habitual,bajo
u012,2026-05-15T04:53:00,181.54.173.26,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS14080,0,0,0,low,0,0,5.9,1233.0,0.3,0,habitual,bajo
u012,2026-05-15T13:33:00,181.59.90.63,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS3816,0,0,0,low,0,0,1.7,520.0,0.2,0,habitual,bajo
u012,2026-05-16T05:04:00,181.53.154.161,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS3816,0,0,0,low,0,0,5.2,931.0,0.3,0,habitual,bajo
u012,2026-05-16T23:32:00,181.49.189.33,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,residential,AS19429,0,0,0,low,0,0,0.8,1108.0,0.0,0,habitual,bajo
u012,2026-05-18T02:45:00,181.49.33.202,Barranquilla,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,tablet,mobile,AS14080,0,0,0,low,1,0,847.1,4046.0,12.6,0,legit_unusual,medio
u012,2026-05-19T04:28:00,181.51.100.143,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS19429,0,0,0,low,0,0,4.6,1543.0,0.2,0,habitual,bajo
u012,2026-05-20T05:52:00,181.49.209.140,Barranquilla,Bucaramanga,Santander,Colombia,-05:00,Edge Windows,mobile,vpn,AS27831,0,1,0,medium,0,0,502.0,251.0,120.0,0,ambiguous,medio
u012,2026-05-20T18:21:00,181.59.204.226,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS10620,0,0,0,low,0,0,3.7,749.0,0.3,0,habitual,bajo
u012,2026-05-21T02:10:00,190.71.149.224,Barranquilla,Pereira,Risaralda,Colombia,-05:00,Firefox Linux,tablet,public_wifi,AS10620,0,0,0,low,0,0,411.4,2192.0,11.3,0,legit_unusual,medio
u012,2026-05-21T02:48:00,181.55.239.129,Barranquilla,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,public_wifi,AS27831,0,0,0,medium,0,0,464.8,297.0,93.9,0,ambiguous,medio
u012,2026-05-21T04:06:00,181.48.217.168,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS19429,0,0,0,low,0,0,0.5,78.0,0.4,0,habitual,bajo
u012,2026-05-21T10:53:00,181.58.89.232,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS3816,0,0,0,low,0,0,1.4,407.0,0.2,0,habitual,bajo
u012,2026-05-21T19:46:00,181.56.45.83,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS14080,0,0,0,low,0,0,4.8,533.0,0.5,0,habitual,bajo
u012,2026-05-22T20:41:00,181.55.14.198,Barranquilla,Bogota,Cundinamarca,Colombia,-05:00,Edge Windows,desktop,residential,AS3816,0,0,0,low,0,0,175.6,916.0,11.5,0,legit_unusual,medio
u012,2026-05-23T12:20:00,181.49.160.127,Barranquilla,Bucaramanga,Santander,Colombia,-05:00,Edge Windows,mobile,residential,AS27831,0,0,0,low,0,0,296.9,3281.0,5.4,0,legit_unusual,medio
u012,2026-05-24T02:59:00,181.56.195.180,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,residential,AS10620,0,0,0,low,0,0,3.6,879.0,0.2,0,habitual,bajo
u013,2026-05-02T10:47:00,181.56.166.75,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,corporate,AS19429,0,0,0,low,0,0,4.8,1220.0,0.2,0,habitual,bajo
u013,2026-05-02T14:22:00,181.55.119.76,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS3816,0,0,0,low,0,0,7.2,215.0,2.0,0,habitual,bajo
u013,2026-05-03T09:53:00,181.48.145.21,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS27831,0,0,0,low,0,0,5.6,1171.0,0.3,0,habitual,bajo
u013,2026-05-04T11:45:00,181.55.215.253,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,mobile,AS14080,0,0,0,low,0,0,2.6,1552.0,0.1,0,habitual,bajo
u013,2026-05-04T21:19:00,181.49.254.230,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,corporate,AS27831,0,0,0,low,0,0,3.9,574.0,0.4,0,habitual,bajo
u013,2026-05-05T03:10:00,181.58.157.131,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS27831,0,0,0,low,0,0,6.7,351.0,1.1,0,habitual,bajo
u013,2026-05-05T19:23:00,181.58.32.205,Manizales,Medellin,Antioquia,Colombia,-05:00,Safari iOS,desktop,mobile,AS14080,0,0,0,low,1,0,313.8,3615.0,5.2,0,legit_unusual,medio
u013,2026-05-06T02:34:00,181.52.210.162,Manizales,Bogota,Cundinamarca,Colombia,-05:00,Chrome Windows,tablet,mobile,AS27831,0,0,0,low,1,0,582.7,1301.0,26.9,0,legit_unusual,medio
u013,2026-05-06T19:24:00,185.220.248.74,Manizales,Sao Paulo,Sao Paulo,Brazil,-03:00,curl,desktop,proxy,AS8075,1,0,0,high,1,1,11915.8,165.0,4333.0,1,suspicious,alto
u013,2026-05-08T00:01:00,181.52.56.65,Manizales,Medellin,Antioquia,Colombia,-05:00,Safari iOS,mobile,vpn,AS27831,0,1,0,medium,0,0,273.2,225.0,72.9,0,ambiguous,medio
u013,2026-05-08T17:05:00,181.57.202.27,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,mobile,AS3816,0,0,0,low,1,0,1.0,1024.0,0.1,0,habitual,bajo
u013,2026-05-09T08:25:00,181.48.26.116,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS27831,0,0,0,low,0,0,1.5,920.0,0.1,0,habitual,bajo
u013,2026-05-10T06:58:00,104.244.200.4,Manizales,Madrid,Madrid,Spain,+02:00,Safari iOS,mobile,proxy,AS9009,1,0,0,high,0,1,3597.2,364.0,592.9,1,ambiguous,alto
u013,2026-05-10T07:35:00,181.51.87.35,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,corporate,AS14080,0,0,0,low,0,0,1.7,37.0,2.8,0,habitual,bajo
u013,2026-05-11T05:06:00,181.49.128.45,Manizales,Bogota,Cundinamarca,Colombia,-05:00,Chrome Windows,tablet,residential,AS10620,0,0,0,medium,0,0,281.1,3605.0,4.7,0,legit_unusual,medio
u013,2026-05-11T17:32:00,181.52.65.91,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,corporate,AS10620,0,0,0,low,0,0,7.7,746.0,0.6,0,habitual,bajo
u013,2026-05-12T08:32:00,181.52.159.129,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS3816,0,0,0,low,0,0,1.8,900.0,0.1,0,habitual,bajo
u013,2026-05-12T13:03:00,181.57.152.190,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,mobile,AS19429,0,0,0,low,0,0,3.3,271.0,0.7,0,habitual,bajo
u013,2026-05-13T12:18:00,181.50.61.162,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS14080,0,0,0,low,0,0,4.0,1395.0,0.2,0,habitual,bajo
u013,2026-05-14T18:00:00,181.55.140.140,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS3816,0,0,0,low,0,0,2.2,1782.0,0.1,0,habitual,bajo
u013,2026-05-15T09:58:00,181.55.159.200,Manizales,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS10620,0,0,0,low,0,0,5.8,958.0,0.4,0,habitual,bajo
u014,2026-05-02T14:06:00,104.244.182.6,Bucaramanga,Lagos,Lagos,Nigeria,+01:00,Tor Browser,mobile,tor,AS9009,1,0,1,high,1,1,10240.9,105.0,5851.9,1,suspicious,alto
u014,2026-05-03T02:00:00,181.57.253.214,Bucaramanga,Bogota,Cundinamarca,Colombia,-05:00,Safari iOS,desktop,residential,AS10620,0,0,0,low,1,0,778.0,3389.0,13.8,0,legit_unusual,medio
u014,2026-05-03T05:26:00,181.58.93.56,Bucaramanga,Barranquilla,Atlantico,Colombia,-05:00,Firefox Linux,mobile,vpn,AS3816,0,1,0,medium,1,0,672.9,447.0,90.3,0,ambiguous,medio
u014,2026-05-03T10:35:00,181.50.221.191,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS3816,0,0,0,low,0,0,3.6,309.0,0.7,0,habitual,bajo
u014,2026-05-03T20:10:00,181.49.43.210,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS3816,0,0,0,low,0,0,6.0,575.0,0.6,0,habitual,bajo
u014,2026-05-04T18:07:00,198.98.31.179,Bucaramanga,Moscow,Moscow,Russia,+03:00,Tor Browser,mobile,hosting,AS9009,0,0,1,high,0,1,5036.6,74.0,4083.7,1,suspicious,alto
u014,2026-05-05T17:08:00,181.50.120.176,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS27831,0,0,0,low,1,0,1.5,1381.0,0.1,0,habitual,bajo
u014,2026-05-06T02:48:00,181.50.207.47,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS10620,0,0,0,low,0,0,7.8,580.0,0.8,0,habitual,bajo
u014,2026-05-06T22:02:00,181.54.7.217,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,corporate,AS10620,0,0,0,low,0,0,6.8,1154.0,0.4,0,habitual,bajo
u014,2026-05-07T17:43:00,181.50.205.122,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS10620,0,0,0,low,0,0,1.9,1181.0,0.1,0,habitual,bajo
u014,2026-05-08T14:22:00,181.48.45.60,Bucaramanga,Cartagena,Bolivar,Colombia,-05:00,Chrome Android,desktop,residential,AS10620,0,0,0,medium,0,0,171.3,2974.0,3.5,0,legit_unusual,medio
u014,2026-05-09T04:15:00,181.48.211.6,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS10620,0,0,0,low,0,0,0.0,833.0,0.0,0,habitual,bajo
u014,2026-05-09T15:53:00,181.57.162.68,Bucaramanga,Manizales,Caldas,Colombia,-05:00,Firefox Linux,mobile,residential,AS3816,0,0,0,low,0,0,268.7,931.0,17.3,0,ambiguous,bajo
u014,2026-05-09T19:04:00,181.49.181.203,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,mobile,AS3816,0,0,0,low,0,0,0.9,191.0,0.3,0,habitual,bajo
u014,2026-05-10T03:07:00,185.220.207.172,Bucaramanga,Lagos,Lagos,Nigeria,+01:00,Tor Browser,desktop,vpn,AS16276,0,1,0,high,1,1,11779.2,8.0,88344.0,1,suspicious,alto
u014,2026-05-10T11:22:00,104.244.249.87,Bucaramanga,Mexico City,CDMX,Mexico,-06:00,Unknown Bot,mobile,tor,AS9009,1,0,1,high,1,1,11837.4,137.0,5184.3,1,suspicious,alto
u014,2026-05-10T22:53:00,190.69.70.136,Bucaramanga,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,desktop,public_wifi,AS10620,0,0,0,low,0,0,594.3,1012.0,35.2,0,legit_unusual,medio
u014,2026-05-11T04:49:00,181.56.155.58,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,mobile,AS27831,0,0,0,low,0,0,1.7,356.0,0.3,0,habitual,bajo
u014,2026-05-11T22:51:00,181.50.2.27,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,corporate,AS10620,0,0,0,low,0,0,4.2,1082.0,0.2,0,habitual,bajo
u014,2026-05-12T16:13:00,104.244.219.252,Bucaramanga,Lagos,Lagos,Nigeria,+01:00,Tor Browser,desktop,vpn,AS14061,0,1,0,high,1,1,11159.1,162.0,4133.0,1,suspicious,alto
u014,2026-05-13T01:30:00,181.52.89.213,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,residential,AS14080,0,0,0,low,0,0,5.4,557.0,0.6,0,habitual,bajo
u014,2026-05-13T11:27:00,181.59.47.221,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,corporate,AS27831,0,0,0,low,0,0,7.7,597.0,0.8,0,habitual,bajo
u014,2026-05-13T18:47:00,181.52.179.8,Bucaramanga,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,residential,AS10620,0,0,0,medium,1,0,356.7,1733.0,12.3,0,legit_unusual,medio
u014,2026-05-14T06:18:00,181.51.152.160,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,corporate,AS14080,0,0,0,low,0,0,1.7,691.0,0.1,0,habitual,bajo
u015,2026-05-02T15:13:00,181.53.91.37,Bucaramanga,Medellin,Antioquia,Colombia,-05:00,Chrome Windows,desktop,residential,AS3816,0,0,0,low,0,0,69.9,317.0,13.2,0,ambiguous,bajo
u015,2026-05-03T17:24:00,181.52.60.164,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,corporate,AS3816,0,0,0,low,0,0,1.3,1571.0,0.0,0,habitual,bajo
u015,2026-05-04T05:38:00,181.58.90.66,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,corporate,AS10620,0,0,0,low,0,0,2.8,734.0,0.2,0,habitual,bajo
u015,2026-05-05T10:49:00,181.52.100.221,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,residential,AS14080,0,0,0,low,0,0,2.9,1751.0,0.1,0,habitual,bajo
u015,2026-05-05T22:17:00,146.70.252.49,Bucaramanga,Mexico City,CDMX,Mexico,-06:00,Python Requests,mobile,vpn,AS14061,0,1,0,high,1,1,4711.7,132.0,2141.7,1,suspicious,alto
u015,2026-05-06T15:58:00,181.57.99.120,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,mobile,AS3816,0,0,0,low,0,0,6.3,1061.0,0.4,0,habitual,bajo
u015,2026-05-07T16:32:00,181.51.135.118,Bucaramanga,Barranquilla,Atlantico,Colombia,-05:00,Chrome macOS,desktop,corporate,AS3816,0,0,0,low,1,0,826.5,3027.0,16.4,0,legit_unusual,medio
u015,2026-05-08T19:46:00,181.51.185.6,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,corporate,AS27831,0,0,0,low,0,0,5.1,1634.0,0.2,0,habitual,bajo
u015,2026-05-10T01:01:00,181.52.116.65,Bucaramanga,Pereira,Risaralda,Colombia,-05:00,Safari iOS,desktop,mobile,AS14080,0,0,0,low,1,0,512.1,4254.0,7.2,0,legit_unusual,medio
u015,2026-05-10T11:55:00,181.52.80.41,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,mobile,AS27831,0,0,0,low,0,0,6.1,654.0,0.6,0,habitual,bajo
u015,2026-05-11T03:55:00,181.54.28.180,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,residential,AS3816,0,0,0,low,0,0,2.5,960.0,0.2,0,habitual,bajo
u015,2026-05-11T10:11:00,181.49.106.114,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,corporate,AS3816,0,0,0,low,0,0,0.4,376.0,0.1,0,habitual,bajo
u015,2026-05-12T04:13:00,181.56.133.158,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,corporate,AS3816,0,0,0,low,0,0,1.7,1082.0,0.1,0,habitual,bajo
u015,2026-05-12T16:24:00,181.53.134.96,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,residential,AS19429,0,0,0,low,0,0,7.5,731.0,0.6,0,habitual,bajo
u015,2026-05-13T15:39:00,181.54.204.185,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,mobile,AS27831,0,0,0,low,0,0,5.1,1395.0,0.2,0,habitual,bajo
u015,2026-05-14T17:26:00,181.59.212.83,Bucaramanga,Pereira,Risaralda,Colombia,-05:00,Safari macOS,tablet,residential,AS3816,0,0,0,low,1,0,711.9,4040.0,10.6,0,legit_unusual,medio
u015,2026-05-14T22:40:00,23.129.18.84,Bucaramanga,Madrid,Madrid,Spain,+02:00,Tor Browser,desktop,vpn,AS8075,0,1,0,high,1,1,3815.5,40.0,5723.2,1,suspicious,alto
u016,2026-05-01T22:19:00,181.53.62.227,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,corporate,AS10620,0,0,0,low,0,0,6.2,803.0,0.5,0,habitual,bajo
u016,2026-05-02T22:20:00,104.244.102.166,Bucaramanga,Madrid,Madrid,Spain,+02:00,Python Requests,desktop,vpn,AS9009,0,1,0,high,1,1,9316.0,137.0,4080.0,1,suspicious,alto
u016,2026-05-03T20:52:00,181.49.140.1,Bucaramanga,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,tablet,residential,AS3816,0,0,0,low,1,0,459.5,3603.0,7.7,0,legit_unusual,medio
u016,2026-05-04T19:54:00,181.49.90.37,Bucaramanga,Bogota,Cundinamarca,Colombia,-05:00,Firefox Linux,desktop,residential,AS10620,0,0,0,low,1,0,386.0,717.0,32.3,0,legit_unusual,medio
u016,2026-05-05T15:48:00,190.88.250.143,Bucaramanga,Cartagena,Bolivar,Colombia,-05:00,Chrome Windows,desktop,public_wifi,AS14080,0,0,0,medium,1,0,835.9,3238.0,15.5,0,legit_unusual,medio
u016,2026-05-06T06:11:00,181.54.85.208,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,mobile,AS10620,0,0,0,low,0,0,1.4,863.0,0.1,0,habitual,bajo
u016,2026-05-07T00:53:00,185.220.248.166,Bucaramanga,Amsterdam,North Holland,Netherlands,+02:00,curl,desktop,vpn,AS8075,0,1,0,high,1,1,8273.2,54.0,9192.4,1,suspicious,alto
u016,2026-05-07T23:19:00,181.57.245.185,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,corporate,AS3816,0,0,0,low,0,0,3.5,1346.0,0.2,0,habitual,bajo
u016,2026-05-08T14:04:00,181.51.27.157,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,mobile,AS10620,0,0,0,low,0,0,6.7,885.0,0.5,0,habitual,bajo
u016,2026-05-09T01:44:00,181.52.202.200,Bucaramanga,Pereira,Risaralda,Colombia,-05:00,Chrome Android,desktop,corporate,AS27831,0,0,0,low,1,0,889.9,3158.0,16.9,0,legit_unusual,medio
u016,2026-05-09T07:06:00,181.51.215.71,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,corporate,AS27831,0,0,0,low,0,0,7.0,322.0,1.3,0,habitual,bajo
u016,2026-05-10T01:19:00,181.51.47.55,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,mobile,AS10620,0,0,0,low,0,0,1.6,1093.0,0.1,0,habitual,bajo
u016,2026-05-11T03:55:00,181.54.74.104,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,corporate,AS10620,0,0,0,low,0,0,0.2,1596.0,0.0,0,habitual,bajo
u016,2026-05-11T07:13:00,181.55.154.113,Bucaramanga,Bogota,Cundinamarca,Colombia,-05:00,Chrome Android,desktop,public_wifi,AS19429,0,0,0,low,0,0,945.9,763.0,74.4,0,ambiguous,medio
u016,2026-05-11T16:43:00,190.98.217.96,Bucaramanga,Manizales,Caldas,Colombia,-05:00,Safari iOS,mobile,public_wifi,AS10620,0,0,0,medium,0,0,714.8,512.0,83.8,0,legit_unusual,medio
u016,2026-05-11T21:40:00,181.50.204.212,Bucaramanga,Manizales,Caldas,Colombia,-05:00,Safari iOS,tablet,mobile,AS3816,0,0,0,low,0,0,473.0,2698.0,10.5,0,legit_unusual,medio
u016,2026-05-12T06:57:00,181.54.97.13,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,mobile,AS19429,0,0,0,low,0,0,6.7,557.0,0.7,0,habitual,bajo
u016,2026-05-12T07:24:00,181.54.213.131,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,corporate,AS19429,0,0,0,low,0,0,2.7,27.0,6.0,0,habitual,bajo
u016,2026-05-12T12:46:00,23.129.186.28,Bucaramanga,Singapore,Central,Singapore,+08:00,Headless Chrome,mobile,hosting,AS16276,0,0,1,high,1,1,3031.2,71.0,2561.6,1,suspicious,alto
u016,2026-05-13T08:03:00,181.50.227.75,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,corporate,AS27831,0,0,0,low,0,0,0.0,1157.0,0.0,0,habitual,bajo
u016,2026-05-13T20:12:00,181.48.175.128,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,residential,AS14080,0,0,0,low,0,0,6.0,729.0,0.5,0,habitual,bajo
u016,2026-05-14T21:43:00,181.54.215.163,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Chrome Android,desktop,mobile,AS19429,0,0,0,low,0,0,3.6,1531.0,0.1,0,habitual,bajo
u017,2026-05-02T10:21:00,181.48.221.6,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome macOS,desktop,mobile,AS27831,0,0,0,low,0,0,7.4,1471.0,0.3,0,habitual,bajo
u017,2026-05-02T21:32:00,190.97.47.112,Cali,Bucaramanga,Santander,Colombia,-05:00,Chrome macOS,tablet,public_wifi,AS19429,0,0,0,low,1,0,149.5,2785.0,3.2,0,legit_unusual,medio
u017,2026-05-03T11:05:00,181.48.165.228,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome macOS,desktop,residential,AS27831,0,0,0,low,0,0,5.6,813.0,0.4,0,habitual,bajo
u017,2026-05-03T21:53:00,181.55.0.240,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome macOS,desktop,corporate,AS3816,0,0,0,low,0,0,6.4,648.0,0.6,0,habitual,bajo
u017,2026-05-04T14:35:00,181.48.42.74,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome macOS,desktop,mobile,AS10620,0,0,0,low,0,0,4.7,1002.0,0.3,0,habitual,bajo
u017,2026-05-05T02:23:00,190.98.149.238,Cali,Cartagena,Bolivar,Colombia,-05:00,Chrome Android,desktop,public_wifi,AS27831,0,0,0,low,0,0,733.4,2352.0,18.7,0,legit_unusual,medio
u017,2026-05-06T01:59:00,181.58.200.207,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome macOS,desktop,corporate,AS3816,0,0,0,low,0,0,5.6,1416.0,0.2,0,habitual,bajo
u017,2026-05-06T05:14:00,185.220.31.80,Cali,Singapore,Central,Singapore,+08:00,Headless Chrome,desktop,hosting,AS8075,0,0,1,medium,1,1,11187.5,157.0,4275.5,1,suspicious,alto
u017,2026-05-07T10:51:00,181.48.192.136,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome macOS,desktop,corporate,AS19429,0,0,0,low,0,0,3.2,1777.0,0.1,0,habitual,bajo
u017,2026-05-07T13:43:00,181.55.192.154,Cali,Manizales,Caldas,Colombia,-05:00,Chrome Windows,mobile,mobile,AS27831,0,0,0,low,1,0,273.2,3571.0,4.6,0,legit_unusual,medio
u018,2026-05-02T19:14:00,181.54.47.104,Manizales,Manizales,Caldas,Colombia,-05:00,Firefox Linux,desktop,corporate,AS19429,0,0,0,low,0,0,2.7,1760.0,0.1,0,habitual,bajo
u018,2026-05-03T22:21:00,181.54.115.232,Manizales,Cali,Valle del Cauca,Colombia,-05:00,Safari iOS,tablet,residential,AS27831,0,0,0,low,0,0,278.5,3759.0,4.4,0,legit_unusual,medio
u018,2026-05-04T04:59:00,181.49.222.113,Manizales,Medellin,Antioquia,Colombia,-05:00,Firefox Linux,desktop,corporate,AS27831,0,0,0,low,0,0,319.8,452.0,42.5,0,ambiguous,bajo
u018,2026-05-05T02:51:00,181.58.147.191,Manizales,Manizales,Caldas,Colombia,-05:00,Firefox Linux,desktop,mobile,AS27831,0,0,0,low,0,0,5.1,1312.0,0.2,0,habitual,bajo
u018,2026-05-05T21:03:00,167.99.255.59,Manizales,Amsterdam,North Holland,Netherlands,+02:00,Headless Chrome,mobile,tor,AS9009,1,0,1,high,1,1,6823.1,109.0,3755.8,1,suspicious,alto
u018,2026-05-06T22:18:00,181.57.211.121,Manizales,Manizales,Caldas,Colombia,-05:00,Firefox Linux,desktop,corporate,AS3816,0,0,0,low,0,0,0.2,1515.0,0.0,0,habitual,bajo
u018,2026-05-07T22:39:00,181.53.39.161,Manizales,Manizales,Caldas,Colombia,-05:00,Firefox Linux,desktop,mobile,AS3816,0,0,0,low,0,0,4.2,1461.0,0.2,0,habitual,bajo
u018,2026-05-09T01:08:00,181.54.4.165,Manizales,Manizales,Caldas,Colombia,-05:00,Firefox Linux,desktop,mobile,AS10620,0,0,0,low,0,0,5.2,1589.0,0.2,0,habitual,bajo
u018,2026-05-09T19:41:00,181.57.99.95,Manizales,Bogota,Cundinamarca,Colombia,-05:00,Firefox Linux,desktop,corporate,AS19429,0,0,0,low,0,0,98.8,254.0,23.3,0,ambiguous,bajo
u018,2026-05-10T21:04:00,159.65.30.72,Manizales,Moscow,Moscow,Russia,+03:00,Unknown Bot,mobile,proxy,AS8075,1,0,0,high,1,1,6327.3,34.0,11165.8,1,suspicious,alto
